,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.2922, device='cuda:0')","tensor(0.1708, device='cuda:0')","tensor(0.5926, device='cuda:0')","tensor(0.3104, device='cuda:0')","tensor(0.0949, device='cuda:0')","tensor(1.4609, device='cuda:0')"
0,"tensor(0.5453, device='cuda:0')","tensor(0.3648, device='cuda:0')","tensor(0.5774, device='cuda:0')","tensor(0.5803, device='cuda:0')","tensor(0.2256, device='cuda:0')","tensor(2.2935, device='cuda:0')"
0,"tensor(0.1124, device='cuda:0')","tensor(0.0852, device='cuda:0')","tensor(0.6572, device='cuda:0')","tensor(0.1001, device='cuda:0')","tensor(0.0054, device='cuda:0')","tensor(0.9603, device='cuda:0')"
0,"tensor(0.1874, device='cuda:0')","tensor(0.0820, device='cuda:0')","tensor(0.5123, device='cuda:0')","tensor(0.2952, device='cuda:0')","tensor(0.0666, device='cuda:0')","tensor(1.1436, device='cuda:0')"
0,"tensor(0.4144, device='cuda:0')","tensor(0.2160, device='cuda:0')","tensor(0.5382, device='cuda:0')","tensor(0.4743, device='cuda:0')","tensor(0.1765, device='cuda:0')","tensor(1.8195, device='cuda:0')"
0,"tensor(0.3274, device='cuda:0')","tensor(0.2031, device='cuda:0')","tensor(0.5493, device='cuda:0')","tensor(0.3014, device='cuda:0')","tensor(0.1127, device='cuda:0')","tensor(1.4939, device='cuda:0')"
0,"tensor(0.3266, device='cuda:0')","tensor(0.2399, device='cuda:0')","tensor(0.6100, device='cuda:0')","tensor(0.2508, device='cuda:0')","tensor(0.0701, device='cuda:0')","tensor(1.4974, device='cuda:0')"
0,"tensor(0.4090, device='cuda:0')","tensor(0.2022, device='cuda:0')","tensor(0.6224, device='cuda:0')","tensor(0.3020, device='cuda:0')","tensor(0.0732, device='cuda:0')","tensor(1.6088, device='cuda:0')"
0,"tensor(0.4106, device='cuda:0')","tensor(0.2497, device='cuda:0')","tensor(0.5479, device='cuda:0')","tensor(0.4229, device='cuda:0')","tensor(0.1446, device='cuda:0')","tensor(1.7758, device='cuda:0')"
0,"tensor(0.1161, device='cuda:0')","tensor(0.0473, device='cuda:0')","tensor(0.4746, device='cuda:0')","tensor(0.0971, device='cuda:0')","tensor(0.0155, device='cuda:0')","tensor(0.7506, device='cuda:0')"
0,"tensor(0.3113, device='cuda:0')","tensor(0.2104, device='cuda:0')","tensor(0.5231, device='cuda:0')","tensor(0.2047, device='cuda:0')","tensor(0.0644, device='cuda:0')","tensor(1.3138, device='cuda:0')"
0,"tensor(0.2349, device='cuda:0')","tensor(0.1532, device='cuda:0')","tensor(0.5483, device='cuda:0')","tensor(0.2087, device='cuda:0')","tensor(0.0784, device='cuda:0')","tensor(1.2235, device='cuda:0')"
0,"tensor(0.3248, device='cuda:0')","tensor(0.1215, device='cuda:0')","tensor(0.5801, device='cuda:0')","tensor(0.3544, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(1.4352, device='cuda:0')"
0,"tensor(0.1777, device='cuda:0')","tensor(0.1008, device='cuda:0')","tensor(0.4267, device='cuda:0')","tensor(0.1651, device='cuda:0')","tensor(0.0551, device='cuda:0')","tensor(0.9254, device='cuda:0')"
0,"tensor(0.1886, device='cuda:0')","tensor(0.1036, device='cuda:0')","tensor(0.4996, device='cuda:0')","tensor(0.1081, device='cuda:0')","tensor(0.0293, device='cuda:0')","tensor(0.9292, device='cuda:0')"
0,"tensor(0.3183, device='cuda:0')","tensor(0.1535, device='cuda:0')","tensor(0.5364, device='cuda:0')","tensor(0.3328, device='cuda:0')","tensor(0.0856, device='cuda:0')","tensor(1.4267, device='cuda:0')"
0,"tensor(0.2465, device='cuda:0')","tensor(0.1324, device='cuda:0')","tensor(0.5260, device='cuda:0')","tensor(0.1899, device='cuda:0')","tensor(0.0419, device='cuda:0')","tensor(1.1366, device='cuda:0')"
0,"tensor(0.2914, device='cuda:0')","tensor(0.1825, device='cuda:0')","tensor(0.4684, device='cuda:0')","tensor(0.3033, device='cuda:0')","tensor(0.1441, device='cuda:0')","tensor(1.3897, device='cuda:0')"
0,"tensor(0.3852, device='cuda:0')","tensor(0.2557, device='cuda:0')","tensor(0.5734, device='cuda:0')","tensor(0.3428, device='cuda:0')","tensor(0.1219, device='cuda:0')","tensor(1.6790, device='cuda:0')"
0,"tensor(0.3580, device='cuda:0')","tensor(0.2223, device='cuda:0')","tensor(0.5482, device='cuda:0')","tensor(0.3160, device='cuda:0')","tensor(0.0975, device='cuda:0')","tensor(1.5420, device='cuda:0')"
0,"tensor(0.3011, device='cuda:0')","tensor(0.2334, device='cuda:0')","tensor(0.5040, device='cuda:0')","tensor(0.2000, device='cuda:0')","tensor(0.0531, device='cuda:0')","tensor(1.2916, device='cuda:0')"
0,"tensor(0.2336, device='cuda:0')","tensor(0.1939, device='cuda:0')","tensor(0.5075, device='cuda:0')","tensor(0.0948, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(1.0445, device='cuda:0')"
0,"tensor(0.1144, device='cuda:0')","tensor(0.0536, device='cuda:0')","tensor(0.5561, device='cuda:0')","tensor(0.1410, device='cuda:0')","tensor(0.0345, device='cuda:0')","tensor(0.8996, device='cuda:0')"
0,"tensor(0.6978, device='cuda:0')","tensor(0.3049, device='cuda:0')","tensor(0.5719, device='cuda:0')","tensor(0.6669, device='cuda:0')","tensor(0.1533, device='cuda:0')","tensor(2.3946, device='cuda:0')"
0,"tensor(0.1663, device='cuda:0')","tensor(0.0845, device='cuda:0')","tensor(0.4638, device='cuda:0')","tensor(0.3731, device='cuda:0')","tensor(0.1825, device='cuda:0')","tensor(1.2703, device='cuda:0')"
0,"tensor(0.5018, device='cuda:0')","tensor(0.2855, device='cuda:0')","tensor(0.5253, device='cuda:0')","tensor(0.4819, device='cuda:0')","tensor(0.1796, device='cuda:0')","tensor(1.9742, device='cuda:0')"
0,"tensor(0.3965, device='cuda:0')","tensor(0.2416, device='cuda:0')","tensor(0.5493, device='cuda:0')","tensor(0.3652, device='cuda:0')","tensor(0.0912, device='cuda:0')","tensor(1.6438, device='cuda:0')"
0,"tensor(0.5023, device='cuda:0')","tensor(0.3097, device='cuda:0')","tensor(0.6284, device='cuda:0')","tensor(0.3626, device='cuda:0')","tensor(0.0696, device='cuda:0')","tensor(1.8726, device='cuda:0')"
0,"tensor(0.2282, device='cuda:0')","tensor(0.1073, device='cuda:0')","tensor(0.4948, device='cuda:0')","tensor(0.2660, device='cuda:0')","tensor(0.0283, device='cuda:0')","tensor(1.1247, device='cuda:0')"
0,"tensor(0.3093, device='cuda:0')","tensor(0.1710, device='cuda:0')","tensor(0.5278, device='cuda:0')","tensor(0.2292, device='cuda:0')","tensor(0.0677, device='cuda:0')","tensor(1.3050, device='cuda:0')"
0,"tensor(0.3933, device='cuda:0')","tensor(0.2959, device='cuda:0')","tensor(0.5123, device='cuda:0')","tensor(0.2823, device='cuda:0')","tensor(0.1003, device='cuda:0')","tensor(1.5841, device='cuda:0')"
0,"tensor(0.1204, device='cuda:0')","tensor(0.0804, device='cuda:0')","tensor(0.4308, device='cuda:0')","tensor(0.1140, device='cuda:0')","tensor(0.0386, device='cuda:0')","tensor(0.7841, device='cuda:0')"
0,"tensor(0.5039, device='cuda:0')","tensor(0.2325, device='cuda:0')","tensor(0.6061, device='cuda:0')","tensor(0.4663, device='cuda:0')","tensor(0.1859, device='cuda:0')","tensor(1.9946, device='cuda:0')"
0,"tensor(0.5905, device='cuda:0')","tensor(0.2809, device='cuda:0')","tensor(0.5316, device='cuda:0')","tensor(0.5577, device='cuda:0')","tensor(0.1659, device='cuda:0')","tensor(2.1266, device='cuda:0')"
0,"tensor(0.4008, device='cuda:0')","tensor(0.1858, device='cuda:0')","tensor(0.4873, device='cuda:0')","tensor(0.3416, device='cuda:0')","tensor(0.0814, device='cuda:0')","tensor(1.4969, device='cuda:0')"
0,"tensor(0.6279, device='cuda:0')","tensor(0.4735, device='cuda:0')","tensor(0.5261, device='cuda:0')","tensor(0.3962, device='cuda:0')","tensor(0.1178, device='cuda:0')","tensor(2.1415, device='cuda:0')"
0,"tensor(0.2807, device='cuda:0')","tensor(0.1656, device='cuda:0')","tensor(0.4986, device='cuda:0')","tensor(0.2391, device='cuda:0')","tensor(0.0441, device='cuda:0')","tensor(1.2281, device='cuda:0')"
0,"tensor(0.2147, device='cuda:0')","tensor(0.0837, device='cuda:0')","tensor(0.5658, device='cuda:0')","tensor(0.2753, device='cuda:0')","tensor(0.0809, device='cuda:0')","tensor(1.2204, device='cuda:0')"
0,"tensor(0.2598, device='cuda:0')","tensor(0.1238, device='cuda:0')","tensor(0.4342, device='cuda:0')","tensor(0.2841, device='cuda:0')","tensor(0.0492, device='cuda:0')","tensor(1.1512, device='cuda:0')"
0,"tensor(0.3304, device='cuda:0')","tensor(0.1356, device='cuda:0')","tensor(0.5031, device='cuda:0')","tensor(0.3768, device='cuda:0')","tensor(0.0927, device='cuda:0')","tensor(1.4386, device='cuda:0')"
0,"tensor(0.2793, device='cuda:0')","tensor(0.1678, device='cuda:0')","tensor(0.4973, device='cuda:0')","tensor(0.2665, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(1.2729, device='cuda:0')"
0,"tensor(0.4742, device='cuda:0')","tensor(0.3613, device='cuda:0')","tensor(0.5366, device='cuda:0')","tensor(0.3163, device='cuda:0')","tensor(0.0916, device='cuda:0')","tensor(1.7800, device='cuda:0')"
0,"tensor(0.5111, device='cuda:0')","tensor(0.3203, device='cuda:0')","tensor(0.5147, device='cuda:0')","tensor(0.3767, device='cuda:0')","tensor(0.1805, device='cuda:0')","tensor(1.9034, device='cuda:0')"
0,"tensor(0.4183, device='cuda:0')","tensor(0.2823, device='cuda:0')","tensor(0.5077, device='cuda:0')","tensor(0.3263, device='cuda:0')","tensor(0.1071, device='cuda:0')","tensor(1.6417, device='cuda:0')"
0,"tensor(0.2672, device='cuda:0')","tensor(0.1160, device='cuda:0')","tensor(0.5004, device='cuda:0')","tensor(0.4022, device='cuda:0')","tensor(0.1488, device='cuda:0')","tensor(1.4346, device='cuda:0')"
0,"tensor(0.3788, device='cuda:0')","tensor(0.2700, device='cuda:0')","tensor(0.4988, device='cuda:0')","tensor(0.3032, device='cuda:0')","tensor(0.0900, device='cuda:0')","tensor(1.5407, device='cuda:0')"
0,"tensor(0.3152, device='cuda:0')","tensor(0.1878, device='cuda:0')","tensor(0.4389, device='cuda:0')","tensor(0.2751, device='cuda:0')","tensor(0.0826, device='cuda:0')","tensor(1.2996, device='cuda:0')"
0,"tensor(0.3603, device='cuda:0')","tensor(0.1994, device='cuda:0')","tensor(0.5186, device='cuda:0')","tensor(0.2453, device='cuda:0')","tensor(0.0916, device='cuda:0')","tensor(1.4153, device='cuda:0')"
0,"tensor(0.5589, device='cuda:0')","tensor(0.4153, device='cuda:0')","tensor(0.4995, device='cuda:0')","tensor(0.4335, device='cuda:0')","tensor(0.1161, device='cuda:0')","tensor(2.0234, device='cuda:0')"
0,"tensor(0.2867, device='cuda:0')","tensor(0.2292, device='cuda:0')","tensor(0.4549, device='cuda:0')","tensor(0.2060, device='cuda:0')","tensor(0.0723, device='cuda:0')","tensor(1.2491, device='cuda:0')"
0,"tensor(0.4004, device='cuda:0')","tensor(0.2654, device='cuda:0')","tensor(0.5264, device='cuda:0')","tensor(0.1757, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(1.4176, device='cuda:0')"
0,"tensor(0.1652, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.4265, device='cuda:0')","tensor(0.0637, device='cuda:0')","tensor(0.0065, device='cuda:0')","tensor(0.7216, device='cuda:0')"
0,"tensor(0.3379, device='cuda:0')","tensor(0.1977, device='cuda:0')","tensor(0.4206, device='cuda:0')","tensor(0.1322, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(1.1280, device='cuda:0')"
0,"tensor(0.1188, device='cuda:0')","tensor(0.0776, device='cuda:0')","tensor(0.5908, device='cuda:0')","tensor(0.0858, device='cuda:0')","tensor(0.0237, device='cuda:0')","tensor(0.8968, device='cuda:0')"
0,"tensor(0.4509, device='cuda:0')","tensor(0.3642, device='cuda:0')","tensor(0.4911, device='cuda:0')","tensor(0.1375, device='cuda:0')","tensor(0.0630, device='cuda:0')","tensor(1.5067, device='cuda:0')"
0,"tensor(0.6024, device='cuda:0')","tensor(0.4566, device='cuda:0')","tensor(0.4530, device='cuda:0')","tensor(0.2500, device='cuda:0')","tensor(0.1003, device='cuda:0')","tensor(1.8623, device='cuda:0')"
0,"tensor(0.2987, device='cuda:0')","tensor(0.2149, device='cuda:0')","tensor(0.5038, device='cuda:0')","tensor(0.1367, device='cuda:0')","tensor(0.0595, device='cuda:0')","tensor(1.2136, device='cuda:0')"
0,"tensor(0.2279, device='cuda:0')","tensor(0.1508, device='cuda:0')","tensor(0.4715, device='cuda:0')","tensor(0.0998, device='cuda:0')","tensor(0.0320, device='cuda:0')","tensor(0.9820, device='cuda:0')"
0,"tensor(0.5622, device='cuda:0')","tensor(0.3987, device='cuda:0')","tensor(0.4566, device='cuda:0')","tensor(0.1926, device='cuda:0')","tensor(0.0697, device='cuda:0')","tensor(1.6798, device='cuda:0')"
0,"tensor(0.4613, device='cuda:0')","tensor(0.3371, device='cuda:0')","tensor(0.4403, device='cuda:0')","tensor(0.2515, device='cuda:0')","tensor(0.1142, device='cuda:0')","tensor(1.6044, device='cuda:0')"
0,"tensor(0.2489, device='cuda:0')","tensor(0.1531, device='cuda:0')","tensor(0.4220, device='cuda:0')","tensor(0.0663, device='cuda:0')","tensor(0.0180, device='cuda:0')","tensor(0.9084, device='cuda:0')"
0,"tensor(0.3329, device='cuda:0')","tensor(0.2415, device='cuda:0')","tensor(0.6047, device='cuda:0')","tensor(0.1999, device='cuda:0')","tensor(0.0446, device='cuda:0')","tensor(1.4236, device='cuda:0')"
0,"tensor(0.3836, device='cuda:0')","tensor(0.2818, device='cuda:0')","tensor(0.5054, device='cuda:0')","tensor(0.1971, device='cuda:0')","tensor(0.0529, device='cuda:0')","tensor(1.4208, device='cuda:0')"
0,"tensor(0.2883, device='cuda:0')","tensor(0.1075, device='cuda:0')","tensor(0.6588, device='cuda:0')","tensor(0.2189, device='cuda:0')","tensor(0.0466, device='cuda:0')","tensor(1.3201, device='cuda:0')"
0,"tensor(0.4360, device='cuda:0')","tensor(0.3224, device='cuda:0')","tensor(0.4260, device='cuda:0')","tensor(0.1340, device='cuda:0')","tensor(0.0539, device='cuda:0')","tensor(1.3722, device='cuda:0')"
0,"tensor(0.3005, device='cuda:0')","tensor(0.1906, device='cuda:0')","tensor(0.3931, device='cuda:0')","tensor(0.3267, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(1.2698, device='cuda:0')"
0,"tensor(0.3912, device='cuda:0')","tensor(0.2663, device='cuda:0')","tensor(0.4333, device='cuda:0')","tensor(0.1973, device='cuda:0')","tensor(0.0683, device='cuda:0')","tensor(1.3563, device='cuda:0')"
0,"tensor(0.5335, device='cuda:0')","tensor(0.3592, device='cuda:0')","tensor(0.5073, device='cuda:0')","tensor(0.3507, device='cuda:0')","tensor(0.1613, device='cuda:0')","tensor(1.9121, device='cuda:0')"
0,"tensor(0.3715, device='cuda:0')","tensor(0.2253, device='cuda:0')","tensor(0.4874, device='cuda:0')","tensor(0.3038, device='cuda:0')","tensor(0.0914, device='cuda:0')","tensor(1.4794, device='cuda:0')"
0,"tensor(0.3819, device='cuda:0')","tensor(0.2848, device='cuda:0')","tensor(0.4702, device='cuda:0')","tensor(0.3901, device='cuda:0')","tensor(0.2101, device='cuda:0')","tensor(1.7371, device='cuda:0')"
0,"tensor(0.3216, device='cuda:0')","tensor(0.1888, device='cuda:0')","tensor(0.4837, device='cuda:0')","tensor(0.2202, device='cuda:0')","tensor(0.0594, device='cuda:0')","tensor(1.2738, device='cuda:0')"
0,"tensor(0.3934, device='cuda:0')","tensor(0.3101, device='cuda:0')","tensor(0.4927, device='cuda:0')","tensor(0.2471, device='cuda:0')","tensor(0.0953, device='cuda:0')","tensor(1.5387, device='cuda:0')"
0,"tensor(0.6076, device='cuda:0')","tensor(0.4849, device='cuda:0')","tensor(0.4287, device='cuda:0')","tensor(0.4194, device='cuda:0')","tensor(0.1646, device='cuda:0')","tensor(2.1052, device='cuda:0')"
0,"tensor(0.5503, device='cuda:0')","tensor(0.4436, device='cuda:0')","tensor(0.3961, device='cuda:0')","tensor(0.3628, device='cuda:0')","tensor(0.1989, device='cuda:0')","tensor(1.9517, device='cuda:0')"
0,"tensor(0.5190, device='cuda:0')","tensor(0.3520, device='cuda:0')","tensor(0.4525, device='cuda:0')","tensor(0.2455, device='cuda:0')","tensor(0.0919, device='cuda:0')","tensor(1.6608, device='cuda:0')"
0,"tensor(0.4825, device='cuda:0')","tensor(0.3481, device='cuda:0')","tensor(0.4394, device='cuda:0')","tensor(0.2911, device='cuda:0')","tensor(0.2246, device='cuda:0')","tensor(1.7857, device='cuda:0')"
0,"tensor(0.4068, device='cuda:0')","tensor(0.2882, device='cuda:0')","tensor(0.4246, device='cuda:0')","tensor(0.1920, device='cuda:0')","tensor(0.0585, device='cuda:0')","tensor(1.3702, device='cuda:0')"
0,"tensor(0.6439, device='cuda:0')","tensor(0.5288, device='cuda:0')","tensor(0.4200, device='cuda:0')","tensor(0.3389, device='cuda:0')","tensor(0.1458, device='cuda:0')","tensor(2.0773, device='cuda:0')"
0,"tensor(0.6452, device='cuda:0')","tensor(0.5446, device='cuda:0')","tensor(0.4258, device='cuda:0')","tensor(0.3907, device='cuda:0')","tensor(0.1887, device='cuda:0')","tensor(2.1949, device='cuda:0')"
0,"tensor(0.2091, device='cuda:0')","tensor(0.0360, device='cuda:0')","tensor(0.5010, device='cuda:0')","tensor(0.2299, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(1.0115, device='cuda:0')"
0,"tensor(0.2831, device='cuda:0')","tensor(0.1466, device='cuda:0')","tensor(0.3992, device='cuda:0')","tensor(0.1003, device='cuda:0')","tensor(0.0312, device='cuda:0')","tensor(0.9604, device='cuda:0')"
0,"tensor(0.4815, device='cuda:0')","tensor(0.2894, device='cuda:0')","tensor(0.5341, device='cuda:0')","tensor(0.1029, device='cuda:0')","tensor(0.0320, device='cuda:0')","tensor(1.4400, device='cuda:0')"
0,"tensor(0.5151, device='cuda:0')","tensor(0.3785, device='cuda:0')","tensor(0.4689, device='cuda:0')","tensor(0.2355, device='cuda:0')","tensor(0.0890, device='cuda:0')","tensor(1.6870, device='cuda:0')"
0,"tensor(0.3822, device='cuda:0')","tensor(0.2638, device='cuda:0')","tensor(0.5178, device='cuda:0')","tensor(0.2041, device='cuda:0')","tensor(0.1062, device='cuda:0')","tensor(1.4741, device='cuda:0')"
0,"tensor(0.3431, device='cuda:0')","tensor(0.2900, device='cuda:0')","tensor(0.5394, device='cuda:0')","tensor(0.1072, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(1.3212, device='cuda:0')"
0,"tensor(0.3795, device='cuda:0')","tensor(0.2813, device='cuda:0')","tensor(0.5199, device='cuda:0')","tensor(0.2513, device='cuda:0')","tensor(0.0843, device='cuda:0')","tensor(1.5162, device='cuda:0')"
0,"tensor(0.4214, device='cuda:0')","tensor(0.2757, device='cuda:0')","tensor(0.5155, device='cuda:0')","tensor(0.1325, device='cuda:0')","tensor(0.0657, device='cuda:0')","tensor(1.4108, device='cuda:0')"
0,"tensor(0.3454, device='cuda:0')","tensor(0.1601, device='cuda:0')","tensor(0.5683, device='cuda:0')","tensor(0.1153, device='cuda:0')","tensor(0.0211, device='cuda:0')","tensor(1.2101, device='cuda:0')"
0,"tensor(0.4410, device='cuda:0')","tensor(0.3127, device='cuda:0')","tensor(0.5100, device='cuda:0')","tensor(0.2720, device='cuda:0')","tensor(0.1042, device='cuda:0')","tensor(1.6399, device='cuda:0')"
0,"tensor(0.7115, device='cuda:0')","tensor(0.4927, device='cuda:0')","tensor(0.5261, device='cuda:0')","tensor(0.6009, device='cuda:0')","tensor(0.2643, device='cuda:0')","tensor(2.5955, device='cuda:0')"
0,"tensor(0.3489, device='cuda:0')","tensor(0.2509, device='cuda:0')","tensor(0.4515, device='cuda:0')","tensor(0.1720, device='cuda:0')","tensor(0.0455, device='cuda:0')","tensor(1.2687, device='cuda:0')"
0,"tensor(0.4907, device='cuda:0')","tensor(0.3269, device='cuda:0')","tensor(0.4534, device='cuda:0')","tensor(0.2098, device='cuda:0')","tensor(0.0816, device='cuda:0')","tensor(1.5624, device='cuda:0')"
0,"tensor(0.2835, device='cuda:0')","tensor(0.1724, device='cuda:0')","tensor(0.4265, device='cuda:0')","tensor(0.0881, device='cuda:0')","tensor(0.0184, device='cuda:0')","tensor(0.9889, device='cuda:0')"
0,"tensor(0.4682, device='cuda:0')","tensor(0.3286, device='cuda:0')","tensor(0.4857, device='cuda:0')","tensor(0.2650, device='cuda:0')","tensor(0.1175, device='cuda:0')","tensor(1.6649, device='cuda:0')"
0,"tensor(0.5033, device='cuda:0')","tensor(0.4010, device='cuda:0')","tensor(0.4416, device='cuda:0')","tensor(0.1742, device='cuda:0')","tensor(0.0691, device='cuda:0')","tensor(1.5893, device='cuda:0')"
0,"tensor(0.6190, device='cuda:0')","tensor(0.5014, device='cuda:0')","tensor(0.4103, device='cuda:0')","tensor(0.2838, device='cuda:0')","tensor(0.1163, device='cuda:0')","tensor(1.9308, device='cuda:0')"
0,"tensor(0.4748, device='cuda:0')","tensor(0.3029, device='cuda:0')","tensor(0.4880, device='cuda:0')","tensor(0.1617, device='cuda:0')","tensor(0.0722, device='cuda:0')","tensor(1.4997, device='cuda:0')"
0,"tensor(0.5224, device='cuda:0')","tensor(0.4341, device='cuda:0')","tensor(0.3914, device='cuda:0')","tensor(0.2026, device='cuda:0')","tensor(0.0680, device='cuda:0')","tensor(1.6184, device='cuda:0')"
0,"tensor(0.4519, device='cuda:0')","tensor(0.3425, device='cuda:0')","tensor(0.3943, device='cuda:0')","tensor(0.1544, device='cuda:0')","tensor(0.0773, device='cuda:0')","tensor(1.4204, device='cuda:0')"
0,"tensor(0.5020, device='cuda:0')","tensor(0.3379, device='cuda:0')","tensor(0.4329, device='cuda:0')","tensor(0.2400, device='cuda:0')","tensor(0.1143, device='cuda:0')","tensor(1.6271, device='cuda:0')"
0,"tensor(0.4338, device='cuda:0')","tensor(0.2776, device='cuda:0')","tensor(0.4439, device='cuda:0')","tensor(0.1910, device='cuda:0')","tensor(0.0717, device='cuda:0')","tensor(1.4181, device='cuda:0')"
0,"tensor(0.4693, device='cuda:0')","tensor(0.3398, device='cuda:0')","tensor(0.4246, device='cuda:0')","tensor(0.1848, device='cuda:0')","tensor(0.0843, device='cuda:0')","tensor(1.5028, device='cuda:0')"
0,"tensor(0.4361, device='cuda:0')","tensor(0.3141, device='cuda:0')","tensor(0.4576, device='cuda:0')","tensor(0.2751, device='cuda:0')","tensor(0.1696, device='cuda:0')","tensor(1.6524, device='cuda:0')"
0,"tensor(0.6123, device='cuda:0')","tensor(0.4391, device='cuda:0')","tensor(0.4286, device='cuda:0')","tensor(0.2062, device='cuda:0')","tensor(0.0819, device='cuda:0')","tensor(1.7680, device='cuda:0')"
0,"tensor(0.5991, device='cuda:0')","tensor(0.4977, device='cuda:0')","tensor(0.3559, device='cuda:0')","tensor(0.2223, device='cuda:0')","tensor(0.1367, device='cuda:0')","tensor(1.8118, device='cuda:0')"
